,Unnamed: 0,claim_no,pmt_no,occurrence_period,occurrence_time,claim_size,notidel,setldel,payment_time,payment_period,payment_size,payment_inflated,payment_delay,noti_period,settle_period,development_period,is_settled,payment_size_cumulative,log1_paid_cumulative,train_ind,train_ind_time,cv_ind
13892,13893,2647,1,29,28.1400997606106,215188.855233204,0.0720752402768508,19.1852225717349,30.1204583953116,31,4677.68225594971,4677.68225594971,1.90828339442414,29,48,2,False,4677.68225594971,8.450771780022116,True,True,1
13893,13894,2647,2,29,28.1400997606106,215188.855233204,0.0720752402768508,19.1852225717349,31.4238217638552,32,4853.65235398501,4853.65235398501,1.30336336854362,29,48,3,False,9531.334609934722,9.162444941456338,True,True,2
13894,13895,2647,3,29,28.1400997606106,215188.855233204,0.0720752402768508,19.1852225717349,34.0226965092651,35,4174.32969274065,4174.32969274065,2.5988747454099,29,48,6,False,13705.66430267537,9.52563743899074,True,True,0
13895,13896,2647,4,29,28.1400997606106,215188.855233204,0.0720752402768508,19.1852225717349,37.0517579197013,38,4067.15406991975,4067.15406991975,3.02906141043619,29,48,9,False,17772.81837259512,9.785481775533208,True,True,3
13896,13897,2647,5,29,28.1400997606106,215188.855233204,0.0720752402768508,19.1852225717349,38.6846110189099,39,4822.28789799832,4822.28789799832,1.63285309920856,29,48,10,False,22595.10627059344,10.025532881505143,True,True,4
13897,13898,2647,6,29,28.1400997606106,215188.855233204,0.0720752402768508,19.1852225717349,41.2832759686453,42,4866.71844680034,4866.71844680034,2.59866494973546,29,48,13,False,27461.824717393778,10.220588540651866,True,False,2
13898,13899,2647,7,29,28.1400997606106,215188.855233204,0.0720752402768508,19.1852225717349,43.8721159138106,44,5262.70270377138,5262.70270377138,2.58883994516529,29,48,15,False,32724.52742116516,10.39591070741416,True,False,4
13899,13900,2647,8,29,28.1400997606106,215188.855233204,0.0720752402768508,19.1852225717349,46.278693305566,47,153994.6088925,153994.6088925,2.4065773917554,29,48,18,False,186719.13631366516,12.13736617756331,True,False,2
13901,13902,2648,1,29,28.5062083532102,166687.628816454,0.456421742043435,15.7819779962121,31.3973599789145,32,5732.31047136274,5732.31047136274,2.43472988366079,29,45,3,False,5732.31047136274,8.654048386572473,True,True,2
13902,13903,2648,2,29,28.5062083532102,166687.628816454,0.456421742043435,15.7819779962121,34.7268090274178,35,4360.13126234934,4360.13126234934,3.32944904850337,29,45,6,False,10092.44173371208,9.219641158625349,True,True,0
13903,13904,2648,3,29,28.5062083532102,166687.628816454,0.456421742043435,15.7819779962121,37.0890613685874,38,4690.96488111773,4690.96488111773,2.36225234116951,29,45,9,False,14783.406614829812,9.601328297211971,True,True,3
13904,13905,2648,4,29,28.5062083532102,166687.628816454,0.456421742043435,15.7819779962121,39.1852432036248,40,4447.44026256584,4447.44026256584,2.09618183503744,29,45,11,False,19230.846877395652,9.864322875437372,True,True,0
13905,13906,2648,5,29,28.5062083532102,166687.628816454,0.456421742043435,15.7819779962121,43.3415649442897,44,133373.204515024,133373.204515024,4.1563217406649,29,45,15,False,152604.05139241964,11.935608499463001,True,False,4
13907,13908,2649,1,29,28.5650981857907,243306.360113416,0.583841827133423,7.49610535392739,30.7240398666131,31,8796.53674456781,8796.53674456781,1.57509985368895,30,37,2,False,8796.53674456781,9.082227045892651,True,True,1
13908,13909,2649,2,29,28.5650981857907,243306.360113416,0.583841827133423,7.49610535392739,33.3538005376209,34,10980.9003218856,10980.9003218856,2.62976067100778,30,37,5,False,19777.437066453407,9.892347586203089,True,True,4
13909,13910,2649,3,29,28.5650981857907,243306.360113416,0.583841827133423,7.49610535392739,35.0350456295913,36,8158.79775136715,8158.79775136715,1.68124509197044,30,37,7,False,27936.234817820558,10.237715659331299,True,True,1
13912,13913,2650,1,29,28.0547323853243,100583.325965485,1.35108625908955,6.07562430913576,31.0268064368192,32,8175.65612644705,8175.65612644705,1.62098779240535,30,36,3,False,8175.65612644705,9.0090385595229,False,True,2
13913,13914,2650,2,29,28.0547323853243,100583.325965485,1.35108625908955,6.07562430913576,33.0682299481269,34,7196.04641015954,7196.04641015954,2.04142351130768,30,36,5,False,15371.70253660659,9.640348652995774,False,True,4
13914,13915,2650,3,29,28.0547323853243,100583.325965485,1.35108625908955,6.07562430913576,34.5576060623109,35,80137.9349407533,80137.9349407533,1.48937611418406,30,36,6,False,95509.6374773599,11.466992907463215,False,True,0
13916,13917,2651,1,29,28.7091884335969,16651.8041773858,1.1665006289293,6.04980952926929,32.0900482329731,33,2216.64539569056,2216.64539569056,2.21435917044694,30,36,4,False,2216.64539569056,7.704201279425746,False,True,3
13917,13918,2651,2,29,28.7091884335969,16651.8041773858,1.1665006289293,6.04980952926929,33.591917712047,34,2829.29899775089,2829.29899775089,1.50186947907392,30,36,5,False,5045.94439344145,8.526538268534658,False,True,4
13918,13919,2651,3,29,28.7091884335969,16651.8041773858,1.1665006289293,6.04980952926929,34.7181537076893,35,10002.1141398011,10002.1141398011,1.12623599564228,30,36,6,False,15048.05853324255,9.61907071228959,False,True,0
13920,13921,2652,1,29,28.6087156366557,3264.33123401027,0.559249340096921,0.89071740859713,29.6374636760911,30,1673.84644499108,1673.84644499108,0.4694986993385,30,31,1,False,1673.84644499108,7.4234767654246,False,True,0
13922,13923,2653,1,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,30.1181559692157,31,3771.73638538801,3771.73638538801,1.45069251242916,29,51,2,False,3771.73638538801,8.235555848821553,False,True,1
13923,13924,2653,2,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,31.9369761675638,32,3653.55456422494,3653.55456422494,1.81882019834809,29,51,3,False,7425.2909496129505,8.912781813825823,False,True,2
13924,13925,2653,3,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,33.6334945347857,34,3825.31366269668,3825.31366269668,1.69651836722197,29,51,5,False,11250.60461230963,9.32826602966686,False,True,4
13925,13926,2653,4,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,34.8118523594797,35,3701.02746050006,3701.02746050006,1.17835782469395,29,51,6,False,14951.63207280969,9.612642621704293,False,True,0
13926,13927,2653,5,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,36.2565675195664,37,3334.62951863191,3334.62951863191,1.44471516008674,29,51,8,False,18286.2615914416,9.813960008548479,False,True,2
13927,13928,2653,6,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,37.5074710004115,38,4102.22236814348,4102.22236814348,1.25090348084508,29,51,9,False,22388.48395958508,10.016346661519473,False,True,3
13928,13929,2653,7,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,38.4042800330376,39,3572.27450873454,3572.27450873454,0.896809032626048,29,51,10,False,25960.75846831962,10.164379906132552,False,True,4
13929,13930,2653,8,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,39.7527431023947,40,3592.67490377282,3592.67490377282,1.3484630693572,29,51,11,False,29553.43337209244,10.293989041093377,False,True,0
13930,13931,2653,9,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,41.0565786934998,42,3429.88243578765,3429.88243578765,1.30383559110503,29,51,13,False,32983.31580788009,10.40378744891888,False,False,2
13931,13932,2653,10,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,42.0116321031451,43,3838.71378181987,3838.71378181987,0.955053409645336,29,51,14,False,36822.02958969996,10.513878732491246,False,False,3
13932,13933,2653,11,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,42.9199821538274,43,4260.02713383883,4260.02713383883,0.908350050682289,29,51,14,False,41082.056723538786,10.623351070318552,False,False,3
13933,13934,2653,12,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,43.8709087453778,44,3866.04638384045,3866.04638384045,0.950926591550372,29,51,15,False,44948.10310737924,10.713286086583443,False,False,4
13934,13935,2653,13,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,45.3230617331992,46,3086.50017597057,3086.50017597057,1.45215298782138,29,51,17,False,48034.60328334981,10.77969775001031,False,False,1
13935,13936,2653,14,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,47.2317316818095,48,4087.44284301134,4087.44284301134,1.90866994861039,29,51,19,False,52122.04612636115,10.86136247401219,False,False,3
13936,13937,2653,15,29,28.1513741239905,343821.43639196,0.516089332795975,22.0039909326457,48.431878889399,49,255195.76648905,255195.76648905,1.20014720758947,29,51,20,False,307317.8126154111,12.635640965299146,False,False,4
13938,13939,2654,1,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,29.0362667069836,30,3835.69580800277,3835.69580800277,0.460182710173418,29,42,1,False,3835.69580800277,8.252366808501884,True,True,0
13939,13940,2654,2,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,30.3277302666207,31,2764.8157240672,2764.8157240672,1.29146355963709,29,42,2,False,6600.51153206997,8.795053921804039,True,True,1
13940,13941,2654,3,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,30.9225085701889,31,3550.90363111369,3550.90363111369,0.594778303568169,29,42,2,False,10151.41516318366,9.2254669032767,True,True,1
13941,13942,2654,4,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,31.2247664806261,32,3391.33606443114,3391.33606443114,0.302257910437257,29,42,3,False,13542.7512276148,9.513680555925351,True,True,2
13942,13943,2654,5,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,31.9540311583283,32,4206.31724525523,4206.31724525523,0.72926467770216,29,42,3,False,17749.06847287003,9.784144652522603,True,True,2
13943,13944,2654,6,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,32.420594404693,33,3576.24014754802,3576.24014754802,0.466563246364677,29,42,4,False,21325.30862041805,9.967696736030106,True,True,3
13944,13945,2654,7,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,33.3350049858197,34,3610.15471002249,3610.15471002249,0.914410581126753,29,42,5,False,24935.46333044054,10.124086402058982,True,True,4
13945,13946,2654,8,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,34.2949515026863,35,2607.88793910588,2607.88793910588,0.959946516866559,29,42,6,False,27543.35126954642,10.22355275797024,True,True,0
13946,13947,2654,9,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,35.8541050577311,36,2834.46625312731,2834.46625312731,1.55915355504482,29,42,7,False,30377.81752267373,10.321500852504617,True,True,1
13947,13948,2654,10,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,36.2622012637088,37,3616.39739266064,3616.39739266064,0.40809620597773,29,42,8,False,33994.21491533437,10.433975055909524,True,True,2
13948,13949,2654,11,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,36.969837832682,37,3772.43593394678,3772.43593394678,0.707636568973228,29,42,8,False,37766.65084928115,10.539208217565756,True,True,2
13949,13950,2654,12,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,38.2577515865328,39,3394.66997948645,3394.66997948645,1.28791375385075,29,42,10,False,41161.3208287676,10.625278573896953,True,True,4
13950,13951,2654,13,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,39.6583366913024,40,3409.12402898974,3409.12402898974,1.4005851047696,29,42,11,False,44570.44485775734,10.70484868313464,True,True,0
13951,13952,2654,14,29,28.5219119000249,282188.332931885,0.0541720967853272,13.1865474004049,40.6064966387806,41,203645.370038394,203645.370038394,0.94815994747819,29,42,12,False,248215.81489615134,12.422057896823533,True,False,1
13953,13954,2655,1,29,28.7933124837,82221.2094738139,1.11485982158065,9.55748370866969,32.0918575817984,33,8062.4443647009,8062.4443647009,2.18368527651773,30,40,4,False,8062.4443647009,8.995096084750324,True,True,3
13954,13955,2655,2,29,28.7933124837,82221.2094738139,1.11485982158065,9.55748370866969,35.9559234834753,36,10791.8607320699,10791.8607320699,3.86406590167694,30,40,7,False,18854.3050967708,9.844549590774527,True,True,1
13955,13956,2655,3,29,28.7933124837,82221.2094738139,1.11485982158065,9.55748370866969,38.4343234972805,39,57082.6938499695,57082.6938499695,2.47840001380522,30,40,10,False,75936.9989467403,11.237672482987472,True,True,4
13958,13959,2657,1,29,28.3158619368915,66308.86437501,0.457914805573517,9.79295516179807,30.2426312892426,31,2510.67829171985,2510.67829171985,1.46885454677767,29,39,2,False,2510.67829171985,7.828706450803746,True,True,1
13959,13960,2657,2,29,28.3158619368915,66308.86437501,0.457914805573517,9.79295516179807,30.9303965144621,31,2070.23683229659,2070.23683229659,0.68776522521942,29,39,2,False,4580.91512401644,8.429872339056724,True,True,1
13960,13961,2657,3,29,28.3158619368915,66308.86437501,0.457914805573517,9.79295516179807,31.8119381773996,32,2628.75964188595,2628.75964188595,0.881541662937489,29,39,3,False,7209.6747659023895,8.883317813403757,True,True,2
13961,13962,2657,4,29,28.3158619368915,66308.86437501,0.457914805573517,9.79295516179807,33.4593554438928,34,3086.39301715164,3086.39301715164,1.64741726649325,29,39,5,False,10296.06778305403,9.239614452431436,True,True,4
13962,13963,2657,5,29,28.3158619368915,66308.86437501,0.457914805573517,9.79295516179807,34.8011299334109,35,2824.35737502939,2824.35737502939,1.34177448951806,29,39,6,False,13120.42515808342,9.482001681452747,True,True,0
13963,13964,2657,6,29,28.3158619368915,66308.86437501,0.457914805573517,9.79295516179807,37.3043788580937,38,46202.2314011305,46202.2314011305,2.5032489246828,29,39,9,False,59322.65655921392,10.990763435606574,True,True,3
13965,13966,2658,1,29,28.4947276185267,244419.816602105,1.05203924135497,11.0900256881574,32.2957407571296,33,7858.78164228256,7858.78164228256,2.74897389724796,30,41,4,False,7858.78164228256,8.969514104157275,True,True,3
13966,13967,2658,2,29,28.4947276185267,244419.816602105,1.05203924135497,11.0900256881574,33.171987094277,34,8557.71178398021,8557.71178398021,0.876246337147429,30,41,5,False,16416.493426262772,9.706102717654678,True,True,4
13967,13968,2658,3,29,28.4947276185267,244419.816602105,1.05203924135497,11.0900256881574,35.1287113733587,36,8330.70559050004,8330.70559050004,1.95672427908165,30,41,7,False,24747.19901676281,10.116507998349707,True,True,1
13968,13969,2658,4,29,28.4947276185267,244419.816602105,1.05203924135497,11.0900256881574,38.923540703812,39,8408.04111031206,8408.04111031206,3.79482933045332,30,41,10,False,33155.24012707487,10.408986217026694,True,True,4
13969,13970,2658,5,29,28.4947276185267,244419.816602105,1.05203924135497,11.0900256881574,39.7676044923401,40,185508.001586609,185508.001586609,0.844063788528128,30,41,11,False,218663.24171368388,12.295292689472618,True,True,0
13971,13972,2659,1,29,28.6489300040994,33292.6335855736,1.38445997047645,6.43022626398813,31.0534130822222,32,1281.77029006481,1281.77029006481,1.0200231076464,31,37,3,False,1281.77029006481,7.15677730732692,True,True,2
13972,13973,2659,2,29,28.6489300040994,33292.6335855736,1.38445997047645,6.43022626398813,31.485384157735,32,1225.69744523337,1225.69744523337,0.431971075512789,31,37,3,False,2507.46773529818,7.82742738169217,True,True,2
13973,13974,2659,3,29,28.6489300040994,33292.6335855736,1.38445997047645,6.43022626398813,32.1649915791093,33,1870.61580307506,1870.61580307506,0.679607421374283,31,37,4,False,4378.08353837324,8.384594743662877,True,True,3
13974,13975,2659,4,29,28.6489300040994,33292.6335855736,1.38445997047645,6.43022626398813,33.0157480761141,34,1400.83561458341,1400.83561458341,0.850756497004758,31,37,5,False,5778.919152956651,8.662144974190857,True,True,4
13975,13976,2659,5,29,28.6489300040994,33292.6335855736,1.38445997047645,6.43022626398813,33.911506602576,34,1670.87978379714,1670.87978379714,0.895758526461949,31,37,5,False,7449.79893675379,8.91607654545655,True,True,4
13976,13977,2659,6,29,28.6489300040994,33292.6335855736,1.38445997047645,6.43022626398813,34.859530574484,35,1439.04734204801,1439.04734204801,0.948023971907952,31,37,6,False,8888.8462788018,9.092665036885087,True,True,0
13977,13978,2659,7,29,28.6489300040994,33292.6335855736,1.38445997047645,6.43022626398813,35.4293005078437,36,21866.9790331393,21866.9790331393,0.569769933359761,31,37,7,False,30755.825311941102,10.333867209968822,True,True,1
13979,13980,2660,1,29,28.6498624684755,123724.520997061,0.0388378031694158,10.5173920972952,31.0520616230963,32,9128.85937934949,9128.85937934949,2.36336135145146,29,40,3,False,9128.85937934949,9.11930557142763,False,True,2
13980,13981,2660,2,29,28.6498624684755,123724.520997061,0.0388378031694158,10.5173920972952,34.9722709711433,35,9677.42952177178,9677.42952177178,3.92020934804697,29,40,6,False,18806.28890112127,9.841999781185356,False,True,0
13981,13982,2660,3,29,28.6498624684755,123724.520997061,0.0388378031694158,10.5173920972952,38.1129427540564,39,95450.727270364,95450.727270364,3.14067178291305,29,40,10,False,114257.01617148527,11.64621446972168,False,True,4
13983,13984,2661,1,29,28.5023025840055,10632.5541338198,0.50900986723105,4.86989242011318,31.5289852233488,32,3736.55914745678,3736.55914745678,2.51767277211222,30,34,3,False,3736.55914745678,8.226188042980217,False,True,2
13984,13985,2661,2,29,28.5023025840055,10632.5541338198,0.50900986723105,4.86989242011318,32.6390544287963,33,3553.15306027119,3553.15306027119,1.11006920544747,30,34,4,False,7289.71220772797,8.894356516764038,False,True,3
13986,13987,2662,1,29,28.6356005528942,164059.040567093,0.474849023376817,15.3681597859558,33.3132536253501,34,7321.18490106487,7321.18490106487,4.20280404907915,30,45,5,False,7321.18490106487,8.898664046169976,False,True,4
13987,13988,2662,2,29,28.6356005528942,164059.040567093,0.474849023376817,15.3681597859558,36.6294944851758,37,6831.05368484497,6831.05368484497,3.31624085982564,30,45,8,False,14152.23858590984,9.557698752212739,False,True,2
13988,13989,2662,3,29,28.6356005528942,164059.040567093,0.474849023376817,15.3681597859558,40.1837825811075,41,7390.63701054943,7390.63701054943,3.55428809593168,30,45,12,False,21542.87559645927,9.97784686008093,False,False,1
13989,13990,2662,4,29,28.6356005528942,164059.040567093,0.474849023376817,15.3681597859558,43.6091031118124,44,132764.855218242,132764.855218242,3.42532053070491,30,45,15,False,154307.7308147013,11.946710620125076,False,False,4
13992,13993,2664,1,29,28.3330114437267,29707.6605792705,0.369089805450161,6.92702280355745,31.0601048821044,32,1719.99207052611,1719.99207052611,2.35800363292749,29,36,3,False,1719.99207052611,7.450656188720454,True,True,2
13993,13994,2664,2,29,28.3330114437267,29707.6605792705,0.369089805450161,6.92702280355745,32.1184670687423,33,1632.59629235289,1632.59629235289,1.05836218663793,29,36,4,False,3352.5883628789998,8.117786204642181,True,True,3
13994,13995,2664,3,29,28.3330114437267,29707.6605792705,0.369089805450161,6.92702280355745,33.5368152375095,34,1731.94390639483,1731.94390639483,1.41834816876716,29,36,5,False,5084.53226927383,8.534154977394813,True,True,4
13995,13996,2664,4,29,28.3330114437267,29707.6605792705,0.369089805450161,6.92702280355745,34.3812201396685,35,22312.2996270601,22312.2996270601,0.844404902158994,29,36,6,False,27396.83189633393,10.218219161374362,True,True,0
13997,13998,2665,1,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,29.5973408980336,30,3769.13330288382,3769.13330288382,0.996470027458348,29,48,1,False,3769.13330288382,8.23486563867207,True,True,0
13998,13999,2665,2,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,32.0075229741995,33,4060.40840426533,4060.40840426533,2.4101820761659,29,48,4,False,7829.54170714915,8.965786970135731,True,True,3
13999,14000,2665,3,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,32.7220830661394,33,3844.33190481464,3844.33190481464,0.71456009193988,29,48,4,False,11673.87361196379,9.365194256950774,True,True,3
14000,14001,2665,4,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,34.0551789594211,35,4162.09328247041,4162.09328247041,1.33309589328174,29,48,6,False,15835.9668944342,9.670102163095793,True,True,0
14001,14002,2665,5,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,35.6508278815506,36,4581.77628185138,4581.77628185138,1.59564892212954,29,48,7,False,20417.743176285578,9.924208541160677,True,True,1
14002,14003,2665,6,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,36.0038978622853,37,5042.79459105241,5042.79459105241,0.353069980734707,29,48,8,False,25460.53776733799,10.144924269632991,True,True,2
14003,14004,2665,7,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,36.9555720477497,37,4125.50788523762,4125.50788523762,0.951674185464373,29,48,8,False,29586.04565257561,10.295091897644363,True,True,2
14004,14005,2665,8,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,37.7002610528476,38,3514.40212596108,3514.40212596108,0.744689005097848,29,48,9,False,33100.44777853669,10.407332299941439,True,True,3
14005,14006,2665,9,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,39.7440596104487,40,3797.24110190908,3797.24110190908,2.04379855760109,29,48,11,False,36897.68888044577,10.515931297702116,True,True,0
14006,14007,2665,10,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,41.6258804893766,42,4695.7363347291,4695.7363347291,1.8818208789279,29,48,13,False,41593.425215174866,10.635721428018709,True,False,2
14007,14008,2665,11,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,43.1225433699679,44,3849.34421254978,3849.34421254978,1.4966628805914,29,48,15,False,45442.76942772465,10.724231003909752,True,False,4
14008,14009,2665,12,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,44.111786684041,45,4067.45963771396,4067.45963771396,0.989243314073015,29,48,16,False,49510.22906543861,10.809954772637095,True,False,0
14009,14010,2665,13,29,28.041217970429,401813.926262455,0.55965290014625,18.9809957643386,46.1057358979187,47,324461.365755468,324461.365755468,1.99394921387772,29,48,18,False,373971.59482090664,12.831937797831932,True,False,2
14011,14012,2666,1,29,28.8749647231307,53785.039874847,0.421016509379633,12.0082454160622,31.9700529050416,32,6685.46214462392,6685.46214462392,2.67407167253131,30,42,3,False,6685.46214462392,8.807840185833268,True,True,2
14012,14013,2666,2,29,28.8749647231307,53785.039874847,0.421016509379633,12.0082454160622,34.2450912432761,35,5119.32120175962,5119.32120175962,2.27503833823446,30,42,6,False,11804.78334638354,9.37634480448737,True,True,0
14013,14014,2666,3,29,28.8749647231307,53785.039874847,0.421016509379633,12.0082454160622,39.6373896387304,40,36104.5413845553,36104.5413845553,5.39229839545433,30,42,11,False,47909.32473093884,10.777086307790722,True,True,0
14015,14016,2667,1,29,28.5185650093481,493795.379965662,0.717063952078187,18.5798072380597,32.0672802471919,33,12788.2654679401,12788.2654679401,2.83165128576558,30,48,4,False,12788.2654679401,9.456361462739201,True,True,3
14016,14017,2667,2,29,28.5185650093481,493795.379965662,0.717063952078187,18.5798072380597,35.703428987212,36,10745.1957647092,10745.1957647092,3.63614874002012,30,48,7,False,23533.4612326493,10.0662210613977,True,True,1
14017,14018,2667,3,29,28.5185650093481,493795.379965662,0.717063952078187,18.5798072380597,39.4518456381127,40,12685.0700795169,12685.0700795169,3.74841665090072,30,48,11,False,36218.531312166204,10.49735379132514,True,True,0
14018,14019,2667,4,29,28.5185650093481,493795.379965662,0.717063952078187,18.5798072380597,46.5395855789737,47,407711.337669715,407711.337669715,7.08773994086099,30,48,18,False,443929.8689818812,13.003424128800523,True,False,2
14020,14021,2668,1,29,28.4854290101212,133577.223969317,0.558375444125049,9.75676749665316,31.2439226726946,32,7052.38447833906,7052.38447833906,2.20011821844836,30,39,3,False,7052.38447833906,8.861262848460123,True,True,2
14021,14022,2668,2,29,28.4854290101212,133577.223969317,0.558375444125049,9.75676749665316,32.9230681879226,33,6185.37919670024,6185.37919670024,1.67914551522799,30,39,4,False,13237.7636750393,9.49090444711282,True,True,3
14022,14023,2668,3,29,28.4854290101212,133577.223969317,0.558375444125049,9.75676749665316,34.3183903049909,35,7646.94512536166,7646.94512536166,1.39532211706839,30,39,6,False,20884.70880040096,9.946820414607766,True,True,0
14023,14024,2668,4,29,28.4854290101212,133577.223969317,0.558375444125049,9.75676749665316,36.6986010799426,37,7229.13021017097,7229.13021017097,2.38021077495166,30,39,8,False,28113.83901057193,10.244052794605405,True,True,2
14024,14025,2668,5,29,28.4854290101212,133577.223969317,0.558375444125049,9.75676749665316,37.8691327421903,38,97218.0266660512,97218.0266660512,1.17053166224767,30,39,9,False,125331.86567662313,11.738728402393422,True,True,3
14026,14027,2669,1,29,28.1310408250429,400069.236885506,2.62555981871656,14.2292126771611,34.3124624970568,35,17022.8506356689,17022.8506356689,3.55586185329735,31,45,6,False,17022.8506356689,9.74237061835223,True,True,0
14027,14028,2669,2,29,28.1310408250429,400069.236885506,2.62555981871656,14.2292126771611,38.887716681685,39,17240.3470932467,17240.3470932467,4.57525418462819,31,45,10,False,34263.1977289156,10.441856290026735,True,True,4
14028,14029,2669,3,29,28.1310408250429,400069.236885506,2.62555981871656,14.2292126771611,43.9068632450294,44,323976.437987197,323976.437987197,5.01914656334445,31,45,15,False,358239.6357161126,12.788960206384694,True,False,4
14030,14031,2670,1,29,28.4459891328588,69582.6287502838,0.889046199436083,12.6580885993261,31.2553841712092,32,3572.694796735,3572.694796735,1.92034883891425,30,42,3,False,3572.694796735,8.181355296643485,False,True,2
14031,14032,2670,2,29,28.4459891328588,69582.6287502838,0.889046199436083,12.6580885993261,33.3959084829231,34,3144.04546943651,3144.04546943651,2.14052431171394,30,42,5,False,6716.74026617151,8.812507107050836,False,True,4
14032,14033,2670,3,29,28.4459891328588,69582.6287502838,0.889046199436083,12.6580885993261,35.5093817101873,36,3718.89789182773,3718.89789182773,2.11347322726424,30,42,7,False,10435.63815799924,9.253077794061186,False,True,1
14033,14034,2670,4,29,28.4459891328588,69582.6287502838,0.889046199436083,12.6580885993261,38.0126350984128,39,3521.30702175783,3521.30702175783,2.50325338822548,30,42,10,False,13956.94517975707,9.543804172055204,False,True,4
14034,14035,2670,5,29,28.4459891328588,69582.6287502838,0.889046199436083,12.6580885993261,40.9747825900344,41,50026.0779881896,50026.0779881896,2.96214749162163,30,42,12,False,63983.02316794667,11.066388693176224,False,False,1
14036,14037,2671,1,29,28.2172365852166,204940.200210878,1.01537937747183,8.21006346604146,30.340236036761,31,10394.5665498929,10394.5665498929,1.10762007407259,30,38,2,False,10394.5665498929,9.249134700961124,False,True,1
14037,14038,2671,2,29,28.2172365852166,204940.200210878,1.01537937747183,8.21006346604146,31.5765184779697,32,10398.375280119,10398.375280119,1.23628244120867,30,38,3,False,20792.9418300119,9.942416965093006,False,True,2
14038,14039,2671,3,29,28.2172365852166,204940.200210878,1.01537937747183,8.21006346604146,33.1925439586031,34,11610.3790611419,11610.3790611419,1.61602548063344,30,38,5,False,32403.320891153802,10.386047053726735,False,True,4
14039,14040,2671,4,29,28.2172365852166,204940.200210878,1.01537937747183,8.21006346604146,35.0332845013592,36,11775.4500290708,11775.4500290708,1.84074054275607,30,38,7,False,44178.770920224604,10.696022291814097,False,True,1
14040,14041,2671,5,29,28.2172365852166,204940.200210878,1.01537937747183,8.21006346604146,36.7745892170439,37,144959.149633614,144959.149633614,1.74130471568473,30,38,8,False,189137.9205538386,12.150237053425368,False,True,2
14042,14043,2672,1,29,28.8275730398018,168489.800767328,0.919513770382188,11.6791223329707,33.6823626923463,34,9319.11341582638,9319.11341582638,3.93527588216236,30,42,5,False,9319.11341582638,9.139930076685678,False,True,4
14043,14044,2672,2,29,28.8275730398018,168489.800767328,0.919513770382188,11.6791223329707,37.5752704699224,38,9444.60611830144,9444.60611830144,3.89290777757607,30,42,9,False,18763.71953412782,9.839733765234554,False,True,3
14044,14045,2672,3,29,28.8275730398018,168489.800767328,0.919513770382188,11.6791223329707,40.3541839290455,41,136981.188740869,136981.188740869,2.77891345912305,30,42,12,False,155744.90827499682,11.955981165197043,False,False,1
14046,14047,2673,1,29,28.8023108385969,40731.9118559543,0.834358521839723,11.3995041912684,32.527704659007,33,4930.70035932471,4930.70035932471,2.89103529857035,30,42,4,False,4930.70035932471,8.503439108043784,False,True,3
